Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh
"
Tên chứng quyền:,Chứng quyền FPT-HSC-MET02
Mã chứng quyền:,CFPT2001
Mã ISIN:,VN0CFPT20011
Mã chứng khoán cơ sở:,FPT
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần FPT
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,22/06/2020
Tỷ lệ chuyển đổi:,"4,2679:1"
Giá thực hiện:,"47.800,5  đồng"
Giá phát hành lần đầu:,1.600  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   14/2020/GCNCW-VSD do VSD cấp ngày 16/001/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,8.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
