Keys,Values
Tên TCPH:,"
Công ty cổ phần Thương mại Gia Lai
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Thương mại Gia Lai
Mã chứng khoán:,CGL
Mã ISIN:,VN000000CGL4
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 60/2020/GCNCP-VSD do VSD cấp lần đầu ngày 29/09/2020
Tổng số chứng khoán đăng ký:,1.880.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,18.800.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
