Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2010
Mã chứng khoán:,TD1020061
Mã ISIN:,VNTD10200614
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 97/2010/GCNTP-VSD-1 do TTLKCK Việt Nam cấp sửa đổi lần 1 ngày 23/07/2013
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.8%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,11/10/2010
Ngày đáo hạn:,11/10/2020
Nơi quản lý tại VSD:,Trụ sở chính
