Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 49/2012
Mã chứng khoán:,TD1217039
Mã ISIN:,VNTD12170393
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 55/2012/GCNTP-VSD do VSD cấp lần đầu ngày 10/07/2012, Số 55/2012/GCNTP-VSD-7 cấp sửa đổi lần thứ 7 ngày 29/05/2013"
Tổng số chứng khoán đăng ký:,23.924.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.392.400.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9.6%/năm
Cách thức trả lãi:,"Tiền gốc thanh toán một lần khi đáo hạn, tiền lãi thanh toán định kỳ hàng năm vào ngày 30/6 từ năm 2013 đến khi đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,30/06/2012
Ngày đáo hạn:,30/06/2017
Nơi quản lý tại VSD:,Trụ sở chính
