Keys,Values
Tên TCPH:,"
Công ty cổ phần Dịch vụ Du lịch Phú Thọ
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Dịch vụ Du lịch Phú Thọ
Mã chứng khoán:,DSP
Mã ISIN:,VN000000DSP8
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 124 /2017/GCNCP-VSD do VSD cấp ngày 15/06/2017
Tổng số chứng khoán đăng ký:,118.684.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,1.186.840.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
