Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHD0919024
Mã ISIN:,VNBD09190248
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,36/2009/GCNTP-VSD
Tổng số chứng khoán đăng ký:,2.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9.9%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,16/11/2009
Ngày đáo hạn:,16/11/2019
Nơi quản lý tại VSD:,Trụ sở chính
