Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,VBS110020
Mã ISIN:,VNVBS1100205
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,64/2010/GNCTP-VSD cấp ngày 26/5/2010
Tổng số chứng khoán đăng ký:,124.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.400.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11.7%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,19/05/2010
Ngày đáo hạn:,19/05/2012
Nơi quản lý tại VSD:,Trụ sở chính
