Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 13/2008
Mã chứng khoán:,CPB0811029
Mã ISIN:,VNTB08110298
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,29/2008/GCNTP-TTLK cấp ngày 25/8/2008
Tổng số chứng khoán đăng ký:,6.950.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,695.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,16.0%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,20/08/2008
Ngày đáo hạn:,20/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
