Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 23/2018
Mã chứng khoán:,TD1823088
Mã ISIN:,VNTD18230886
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 10/2018/GCNTP-VSD do VSD cấp ngày 22/03/2018 ,số 10/2018/GCNTP-VSD-6  cấp thay đổi lần 6 ngày 25/10/2018"
Tổng số chứng khoán đăng ký:,51.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.105.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 22/03 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,22/03/2018
Ngày đáo hạn:,22/03/2023
Nơi quản lý tại VSD:,Trụ sở chính
