Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ Đấu thầu đợt 5/2003
Mã chứng khoán:,CP4_0503
Mã ISIN:,VN00CP405038
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,20.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9.3%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,28/03/2003
Ngày đáo hạn:,28/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
