Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 26/2012
Mã chứng khoán:,TD1214029
Mã ISIN:,VNTD12140297
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,30/2012/GCNTP-VSD do VSD cấp ngày 19/04/2012
Tổng số chứng khoán đăng ký:,50.790.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.079.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11%/năm
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày phát hành. Tiền gốc thanh toán một lần khi đáo hạn
Kỳ hạn:,02 năm
Ngày phát hành:,15/04/2012
Ngày đáo hạn:,15/04/2014
Nơi quản lý tại VSD:,Trụ sở chính
