Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2013
Mã chứng khoán:,TD1318023
Mã ISIN:,VNTD13180235
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 34/2013/GCNTP-VSD do VSD cấp lần đầu ngày 01/04/2013, Số 34/2013/GCNTP-VSD-2 cấp sửa đổi lần thứ 2 ngày 23/05/2013"
Tổng số chứng khoán đăng ký:,56.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.650.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/03 từ năm 2014 đến năm đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,31/03/2013
Ngày đáo hạn:,31/03/2018
Nơi quản lý tại VSD:,Trụ sở chính
