Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
Mã chứng khoán:,VEC111030
Mã ISIN:,VNVEC1110301
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,30/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.1%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,04/04/2011
Ngày đáo hạn:,04/04/2016
Nơi quản lý tại VSD:,Trụ sở chính
