Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2018
Mã chứng khoán:,TD1838132
Mã ISIN:,VNTD18381325
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 07/2018/GCNTP-VSD do VSD cấp ngày 01/02/2018, số 07/2018/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 05/07/2018"
Tổng số chứng khoán đăng ký:,75.650.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.565.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 01/02 từ năm 2019 đến năm đáo hạn.						"
Kỳ hạn:,20 năm
Ngày phát hành:,01/02/2018
Ngày đáo hạn:,01/02/2038
Nơi quản lý tại VSD:,Trụ sở chính
