Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 06/2021
Mã chứng khoán:,BVBS21149
Mã ISIN:,VNBVBS211491
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 31/2021/GCNTP-VSD do VSD cấp lần đầu ngày 17/08/2021
Tổng số chứng khoán đăng ký:,11.240.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.124.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 17/08 từ năm 2022 đến năm đáo hạn"
Kỳ hạn:,15 năm
Ngày phát hành:,17/08/2021
Ngày đáo hạn:,17/08/2036
Nơi quản lý tại VSD:,Trụ sở chính
