Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 27/2007
Mã chứng khoán:,CPB071247
Mã ISIN:,VNCPB0712477
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,91/2007/GCNTP-TTLK cấp ngày 07/01/2008
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.68%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,26/12/2007
Ngày đáo hạn:,26/12/2012
Nơi quản lý tại VSD:,Trụ sở chính
