Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
Mã chứng khoán:,VEC11001
Mã ISIN:,VN0VEC110015
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,08/2010/GCNTP-VSD ngày 09/02/2010
Tổng số chứng khoán đăng ký:,82.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.200.000.000 đồng
Hình thức phát hành:,
Lãi suất:,12.5%/năm
Cách thức trả lãi:,"Tiền lãi được trả sau, định kỳ hàng năm vào ngày trùng với ngày phát hành, không tính lãi nhập gốc. Tiền gốc được thanh toán một lần khi đến hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,28/01/2010
Ngày đáo hạn:,28/01/2015
Nơi quản lý tại VSD:,Trụ sở chính
