Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,QHB1020028
Mã ISIN:,VNBB10200285
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,44/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,31.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.120.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11.5%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,22/04/2010
Ngày đáo hạn:,22/04/2020
Nơi quản lý tại VSD:,Trụ sở chính
