Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 01/2018
Mã chứng khoán:,TD1823087
Mã ISIN:,VNTD18230878
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 01/2018/GCNTP-VSD do VSD cấp lần đầu ngày 04/01/2018, số 01/2018/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 16/08/2018"
Tổng số chứng khoán đăng ký:,70.290.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.029.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/01 từ năm 2019 đến năm đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,04/01/2018
Ngày đáo hạn:,04/01/2023
Nơi quản lý tại VSD:,Trụ sở chính
