Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHB0813072
Mã ISIN:,VNBB08130726
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,72/2008/GCNTP-TTLK cấp ngày 02/12/2008
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,20/11/2008
Ngày đáo hạn:,20/11/2013
Nơi quản lý tại VSD:,Trụ sở chính
