Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 16/2010
Mã chứng khoán:,TB1013060
Mã ISIN:,VNTB10130607
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,96/2010/GCNTP-VSD ngày 01/11/2010
Tổng số chứng khoán đăng ký:,11.620.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.162.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.78%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,30/09/2010
Ngày đáo hạn:,30/09/2013
Nơi quản lý tại VSD:,Trụ sở chính
