Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 03/2008
Mã chứng khoán:,CPB0813013
Mã ISIN:,VNTB08130130
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,13/2008/GCNTP-TTLK cấp ngày 27/02/2008
Tổng số chứng khoán đăng ký:,800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,80.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,8.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,21/02/2008
Ngày đáo hạn:,21/02/2013
Nơi quản lý tại VSD:,Trụ sở chính
