Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đợt 5/2006 (1-HN)
Mã chứng khoán:,CP061601
Mã ISIN:,VN0CP0616019
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 17/GCN/TTGDHN-LK do TTGDCK Hà Nội cấp ngày 04/04/2006
Tổng số chứng khoán đăng ký:,1.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,160.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.95%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,28/03/2006
Ngày đáo hạn:,28/03/2016
Nơi quản lý tại VSD:,Trụ sở chính
