Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHB0813069
Mã ISIN:,VNBB08130692
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,69/2008/GCNTP-TTLK cấp ngày 02/12/2008
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,18/11/2008
Ngày đáo hạn:,18/11/2013
Nơi quản lý tại VSD:,Trụ sở chính
