Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 21/2007
Mã chứng khoán:,CPB071237
Mã ISIN:,VNCPB0712378
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,76/2007/GCNTP-TTLK cấp ngày 14/11/2007
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,07/11/2007
Ngày đáo hạn:,07/11/2012
Nơi quản lý tại VSD:,Trụ sở chính
