Keys,Values
Tên TCPH:,"
Công ty Cổ phần Xây dựng điện VNECO1
"
Tên chứng khoán:,Cổ phiếu Tổng Công ty Cổ phần Xây dựng điện VNECO1
Mã chứng khoán:,VE1
Mã ISIN:,VN000000VE11
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,"số 34/2008/GCNCP-TTLK do VSD cấp lần đầu ngày 08/08/2008, Số: 34/2008/GCNCP-VSD-1 cấp thay đổi lần 1 ngày 28/12/2017"
Tổng số chứng khoán đăng ký:,6.000.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,60.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
