Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
Mã chứng khoán:,VEC10801
Mã ISIN:,VN0VEC108019
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,01/2008/GCNTP-TTLK cấp ngày 08/10/2008
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,16%/năm
Cách thức trả lãi:,Tiền lãi được thanh toán một năm một lần vào ngày trùng với ngày phát hành trái phiếu. Tiền gốc được thanh toán một lần khi đến hạn
Kỳ hạn:,15 năm
Ngày phát hành:,01/09/2008
Ngày đáo hạn:,01/09/2023
Nơi quản lý tại VSD:,Trụ sở chính
