Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Tín phiếu Kho bạc đấu thầu đợt 03/2014
Mã chứng khoán:,TPKB14018
Mã ISIN:,VNTPKB140183
Loại chứng khoán:,Tín phiếu Kho bạc
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 03/2014/GCNTPKB-VSD do TTLKCK Việt Nam cấp ngày 21/01/2014
Tổng số chứng khoán đăng ký:,20.000.000 Tín phiếu 
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức đăng ký:,Đấu thầu
Nơi quản lý tại VSD:,Trụ sở chính
