Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 67/2019
Mã chứng khoán:,TD1929177
Mã ISIN:,VNTD19291770
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 14/2019/GCNTP-VSD do VSD cấp lần đầu ngày 09/05/2019, Số: 14/2019/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 18/07/2019"
Tổng số chứng khoán đăng ký:,132.120.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.212.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/05 từ năm 2020 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,09/05/2019
Ngày đáo hạn:,09/05/2029
Nơi quản lý tại VSD:,Trụ sở chính
