Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP. Hồ Chí Minh (đấu thầu) đợt 10/2007
Mã chứng khoán:,HCM_1007
Mã ISIN:,VN00HCM10074
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 16/2007/GCNTP-CNTTLK do VSD cấp ngày 08/11/2007
Tổng số chứng khoán đăng ký:,340.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,34.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.75%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,11/10/2007
Ngày đáo hạn:,11/10/2022
Nơi quản lý tại VSD:,Trụ sở chính
