Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH
Mã chứng khoán:,QHB0811086
Mã ISIN:,VNBB08110868
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,86/2008/GCNTP-TTLK cấp ngày 07/01/2009
Tổng số chứng khoán đăng ký:,30.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.00%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,19/12/2008
Ngày đáo hạn:,19/12/2011
Nơi quản lý tại VSD:,Trụ sở chính
