Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CP4_0202
Mã ISIN:,VN0CP4_02026
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,50.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,20/05/2002
Ngày đáo hạn:,20/05/2009
Nơi quản lý tại VSD:,Trụ sở chính
