Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 117/2021
Mã chứng khoán:,TD2136028
Mã ISIN:,VNTD21360282
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 28/2021/GCNTP-VSD do VSD cấp ngày 12/08/2021; số 28/2021/GCNTP-VSD-4 cấp thay đổi lần 04 ngày 18/11/2021
Tổng số chứng khoán đăng ký:,170.030.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,17.003.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,3%/năm"
Cách thức trả lãi:,
Kỳ hạn:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/08 từ năm 2022 đến năm đáo hạn."
Ngày phát hành:,12/08/2021
Ngày đáo hạn:,12/08/2036
Nơi quản lý tại VSD:,Trụ sở chính
