Keys,Values
Tên TCPH:,"
Công ty cổ phần Tổng Công ty May Đồng Nai
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Tổng Công ty May Đồng Nai
Mã chứng khoán:,MDN
Mã ISIN:,VN000000MDN6
Loại chứng khoán:, Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 40/2018/GCNCP-VSD do VSD cấp ngày 07/06/2018
Tổng số chứng khoán đăng ký:,10.935.584 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,109.355.840.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
