Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS15035
Mã ISIN:,VNBVBS150350
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 46/GCNTP-VSD do VSD cấp ngày 07/7/2015
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,0%/năm"
Cách thức trả lãi:,"Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn, tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành					"
Kỳ hạn:,3 năm
Ngày phát hành:,08/07/2015
Ngày đáo hạn:,08/07/2018
Nơi quản lý tại VSD:,Trụ sở chính
