Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 78/2012
Mã chứng khoán:,TD1214131
Mã ISIN:,VNTD12141311
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,63/2012/GCNTP-VSD do VSD cấp ngày 01/10/2012
Tổng số chứng khoán đăng ký:,111.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,11.120.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,6%/năm"
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,30/09/2012
Ngày đáo hạn:,30/09/2014
Nơi quản lý tại VSD:,Trụ sở chính
