Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 8/2007
Mã chứng khoán:,CP071215
Mã ISIN:,VN0CP0712156
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,44/2007/GCNTP-TTLK ngày 22/5/2007
Tổng số chứng khoán đăng ký:,12.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,25/04/2007
Ngày đáo hạn:,25/04/2014
Nơi quản lý tại VSD:,Trụ sở chính
