Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH
Mã chứng khoán:,QHB0811088
Mã ISIN:,VNBB08110884
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,88/2008/GCNTP-TTLK cấp ngày 12/01/2009
Tổng số chứng khoán đăng ký:,13.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.300.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.75%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,31/12/2008
Ngày đáo hạn:,31/12/2011
Nơi quản lý tại VSD:,Trụ sở chính
