Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 19/2007
Mã chứng khoán:,CPD071236
Mã ISIN:,VNCPD0712366
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,75/2007/GCNTP-TTLK cấp ngày 12/11/2007
Tổng số chứng khoán đăng ký:,8.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.87%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,31/10/2007
Ngày đáo hạn:,31/10/2012
Nơi quản lý tại VSD:,Trụ sở chính
