Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH kỳ hạn 5 năm
Mã chứng khoán:,QH071207
Mã ISIN:,VN0QH0712070
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,10/2007/GCNTP-TTLK ngày 29/01/2007
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.40%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,23/01/2007
Ngày đáo hạn:,23/01/2009
Nơi quản lý tại VSD:,Trụ sở chính
