Keys,Values
Tên TCPH:,"
Công ty cổ phần Đường sắt Nghĩa Bình
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Đường sắt Nghĩa Bình
Mã chứng khoán:,NBR
Mã ISIN:,VN000000NBR9
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 46/2016/GCNCP-VSD do VSD cấp ngày 12/05/2016
Tổng số chứng khoán đăng ký:,1.806.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,18.060.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
