Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 179/2021
Mã chứng khoán:,TD2141039
Mã ISIN:,VNTD21410392
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 57/2021/GCNTP-VSD do VSD cấp lần đầu ngày 25/11/2021; Số: 57/2021/GCNTP-VSD-2 cấp thay đổi lần 02 ngày 16/12/2021
Tổng số chứng khoán đăng ký:,87.570.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.757.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 25/11 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,25/11/2021
Ngày đáo hạn:,25/11/2041
Nơi quản lý tại VSD:,Trụ sở chính
