Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 27/2018
Mã chứng khoán:,TD1848139
Mã ISIN:,VNTD18481398
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 12/2018/GCNTP-VSD do VSD cấp lần đầu ngày 29/03/2018, số 12/2018/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 26/04/2018"
Tổng số chứng khoán đăng ký:,7.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,750.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 29/03 từ năm 2019 đến năm đáo hạn"
Kỳ hạn:,30 năm
Ngày phát hành:,29/03/2018
Ngày đáo hạn:,29/03/2048
Nơi quản lý tại VSD:,Trụ sở chính
