Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng chính sách Xã hội
Mã chứng khoán:,BVBS15025
Mã ISIN:,VNBVBS150251
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 25/2015/GCNTP-VSD do VSD cấp ngày 03/3/2015
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,0%/năm"
Cách thức trả lãi:,Tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành. Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,3 năm
Ngày phát hành:,04/03/2015
Ngày đáo hạn:,04/03/2018
Nơi quản lý tại VSD:,Trụ sở chính
