Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 05/2018
Mã chứng khoán:,TD1833122
Mã ISIN:,VNTD18331221
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 4/2018/GCNTP-VSD	 do VSD cấp lần đầu ngày 11/1/2018,số 04/2018/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 10/05/2018"
Tổng số chứng khoán đăng ký:,83.890.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.389.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 11/01 từ năm 2019 đến năm đáo hạ"
Kỳ hạn:,15 năm
Ngày phát hành:,11/01/2018
Ngày đáo hạn:,11/01/2033
Nơi quản lý tại VSD:,Trụ sở chính
