Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH062101
Mã ISIN:,VN0QH0621016
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,04/2006/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,20.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,17/05/2006
Ngày đáo hạn:,17/05/2021
Nơi quản lý tại VSD:,Trụ sở chính
