Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 109/2017
Mã chứng khoán:,TD1747432
Mã ISIN:,VNTD17474329
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:," Số 71/2017/GCNTP-VSD do VSD cấp ngày 27/07/2017, số 71/2017/GCNTP-VSD-6 cấp thay đổi lần thứ 6 ngày 30/11/2017
"
Tổng số chứng khoán đăng ký:,21.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,2%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 27/07 từ năm 2018 đến năm đáo hạn.							"
Kỳ hạn:,30 năm
Ngày phát hành:,27/07/2017
Ngày đáo hạn:,27/07/2047
Nơi quản lý tại VSD:,Trụ sở chính
