Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 2 năm
Mã chứng khoán:,QHB0911015
Mã ISIN:,VNBB09110156
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,18/2009/GCNTP-VSD
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,90%/năm"
Cách thức trả lãi:,
Kỳ hạn:,02 năm
Ngày phát hành:,26/08/2009
Ngày đáo hạn:,26/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
