Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 05/2017
Mã chứng khoán:,TD1747409
Mã ISIN:,VNTD17474097
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 03/2017/GCNTP-VSD do VSD cấp lần đầu ngày 12/01/2017, Số: 03/2017/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 09/03/2017"
Tổng số chứng khoán đăng ký:,54.501.593 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.450.159.300.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,9%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/01 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,12/01/2017
Ngày đáo hạn:,12/01/2047
Nơi quản lý tại VSD:,Trụ sở chính
