Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng phát triển Việt Nam
Mã chứng khoán:,BVDB15196
Mã ISIN:,VNBVDB151967
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 06/2015/GCNTP-VSD do VSD cấp ngày 26/1/2015
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Lãi trái phiếu được bảo lưu, không tính nhập gốc"
Kỳ hạn:,3 năm
Ngày phát hành:,27/01/2015
Ngày đáo hạn:,27/01/2018
Nơi quản lý tại VSD:,Trụ sở chính
