Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu
Mã chứng khoán:,TD1113004
Mã ISIN:,VNTD11130042
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,04/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,38.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.800.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,2 năm
Ngày phát hành:,28/01/2011
Ngày đáo hạn:,28/01/2013
Nơi quản lý tại VSD:,Trụ sở chính
