Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 78/2016
Mã chứng khoán:,TD1623481
Mã ISIN:,VNTD16234815
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 62/2016/GCNTP-VSD	do VSD cấp ngày 07/07/2016, Số: 62/2016/GCNTP-VSD-3 cấp thay đổi lần 03 ngày 18/08/2016"
Tổng số chứng khoán đăng ký:,51.850.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.185.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 07/07 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,07/07/2016
Ngày đáo hạn:,07/07/2023
Nơi quản lý tại VSD:,Trụ sở chính
