Keys,Values
Tên TCPH:,"
Công ty cổ phần Cầu 12
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Cầu 12
Mã chứng khoán:,C12
Mã ISIN:,VN000000C127
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,"Số 152/2016/GCC12-VSD do VSD cấp lần đầu ngày 24/11/2016, số 152/2016/GCC12-VSD-1 cấp thay đổi lần 1 ngày 29/06/2017"
Tổng số chứng khoán đăng ký:,4.850.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,48.500.000.000 đồng
Hình thức đăng ký:, Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
