Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 83/2021
Mã chứng khoán:,TD2136027
Mã ISIN:,VNTD21360274
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 19/2021/GCNTP-VSD do VSD cấp lần đầu ngày 10/06/2021; số: 19/2021/GCNTP-VSD-7 cấp thay đổi lần 07 ngày 05/08/2021
Tổng số chứng khoán đăng ký:,170.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,17.030.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/06 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,10/06/2021
Ngày đáo hạn:,10/06/2036
Nơi quản lý tại VSD:,Trụ sở chính
