Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 10/2010
Mã chứng khoán:,TD1015050
Mã ISIN:,VNTD10150504
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 83/2010/GCNTP-VSD do VSD cấp lần đầu ngày 07/07/2010, Số 83/2010/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 01/11/2010"
Tổng số chứng khoán đăng ký:,53.150.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.315.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.95%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,21/06/2010
Ngày đáo hạn:,21/06/2015
Nơi quản lý tại VSD:,Trụ sở chính
