Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VRE.KIS.M.CA.T.09
Mã chứng quyền:,CVRE2011
Mã ISIN:,VN0CVRE20115
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,09 tháng
Ngày đáo hạn:,11/06/2021
Tỷ lệ chuyển đổi:,4:1
Giá thực hiện:,31.888  đồng
Giá phát hành lần đầu:,1.500  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,số 152/2020/GCNCW-VSD do VSD cấp lần đầu ngày 25/09/2020;  số 152/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 14/12/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.750.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
