Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 94/2014
Mã chứng khoán:,TD1424173
Mã ISIN:,VNTD14241739
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 63/2014/GCNTP-VSD-3 do VSD cấp lần đầu ngày 12/9/2014, cấp thay đổi lần 3 ngày 07/11/2014"
Tổng số chứng khoán đăng ký:,57.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.700.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/09 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,15/09/2014
Ngày đáo hạn:,15/09/2024
Nơi quản lý tại VSD:,Trụ sở chính
