Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền HPG/9M/SSI/C/EU/Cash-06
Mã chứng quyền:,CHPG2014
Mã ISIN:,VN0CHPG20147
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,9 tháng
Ngày đáo hạn:,19/04/2021
Tỷ lệ chuyển đổi:,"0,8181:1"
Giá thực hiện:,"21.679,616  đồng"
Giá phát hành lần đầu:,7.200  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số 108/2020/GCNCW-VSD do VSD cấp ngày 29/7/2020; Số 108/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 30/10/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,21.600.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.800.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
