Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 33/2017
Mã chứng khoán:,TD1747410
Mã ISIN:,VNTD17474105
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 36/2017/GCNTP-VSD do VSD cấp lần đầu ngày 16/3/2017, số 36/2017/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 23/03/2017"
Tổng số chứng khoán đăng ký:,56.670.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.667.000.000.000 đồng
Hình thức phát hành:, Đấu thầu
Lãi suất:,7.9%/năm
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/03 từ năm 2018 đến năm đáo hạn"
Kỳ hạn:,30 năm
Ngày phát hành:,16/03/2017
Ngày đáo hạn:,16/03/2047
Nơi quản lý tại VSD:,Trụ sở chính
