Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 156/2020
Mã chứng khoán:,TD2027010
Mã ISIN:,VNTD20270102
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 35/2020/GCNTP-VSD do VSD cấp lần đầu ngày 29/10/2020	
"
Tổng số chứng khoán đăng ký:,2.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"1,5%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 29/10 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,29/10/2020
Ngày đáo hạn:,29/10/2027
Nơi quản lý tại VSD:,Trụ sở chính
