Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111037
Mã ISIN:,VNVDB1110370
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,37/2011/GCNTP-VSD cấp ngày 17/06/2011
Tổng số chứng khoán đăng ký:,3.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,325.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,14/06/2011
Ngày đáo hạn:,14/06/2021
Nơi quản lý tại VSD:,Trụ sở chính
