Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đợt 10/2006 (3-HN)
Mã chứng khoán:,CP061103
Mã ISIN:,VN0CP0611036
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,02/06/GCNTP-TTLK ngày 17/5/2006
Tổng số chứng khoán đăng ký:,3.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,10/05/2006
Ngày đáo hạn:,10/05/2011
Nơi quản lý tại VSD:,Trụ sở chính
