Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 77/2016
Mã chứng khoán:,TD1621479
Mã ISIN:,VNTD16214791
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 63/2016/GCNTP-VSD	do VSD cấp ngày 07/07/2016, số  63/2016/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 14/07/2016"
Tổng số chứng khoán đăng ký:,44.850.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.485.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.1%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 07/07 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,07/07/2016
Ngày đáo hạn:,07/07/2021
Nơi quản lý tại VSD:,Trụ sở chính
