Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 49/2014
Mã chứng khoán:,TD1417077
Mã ISIN:,VNTD14170771
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 47/2014/GCNTP-VSD-2 do VSD cấp lần đầu ngày 14/5/2014, cấp thay đổi lần thứ 2 ngày 04/07/2014"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6%/năm
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/5 từ năm 2015 đến năm đáo hạn. Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn.
Kỳ hạn:,3 năm
Ngày phát hành:,15/05/2014
Ngày đáo hạn:,15/05/2017
Nơi quản lý tại VSD:,Trụ sở chính
